"GEOID","NAMELSAD","Particulate.Matter"
"42063961101","Census Tract 9611.01",8.23508150855079
"42063961600","Census Tract 9616",8.69317707750477
"42063960400","Census Tract 9604",7.36123383308523
"42063961700","Census Tract 9617",9.37236501111877
"42063961000","Census Tract 9610",8.04213746499837
"42063960500","Census Tract 9605",7.92386292581736
"42063961400","Census Tract 9614",6.99204227986606
"42063961500","Census Tract 9615",7.95660859591967
"42063960300","Census Tract 9603",7.09512407818082
"42063961200","Census Tract 9612",8.0116093141777
"42063961102","Census Tract 9611.02",8.41356466008089
"42063962000","Census Tract 9620",8.59260530908242
"42063961800","Census Tract 9618",8.97186615833244
"42063960900","Census Tract 9609",7.91330435984958
"42063961300","Census Tract 9613",7.89044139600752
"42063961900","Census Tract 9619",9.40210539733978
"42063960800","Census Tract 9608",8.48454750914024
"42063960100","Census Tract 9601",7.01219061055893
"42063962200","Census Tract 9622",7.79981507901659
"42063960600","Census Tract 9606",8.40622073146348
"42063960700","Census Tract 9607",8.1302564032531
"42063960200","Census Tract 9602",7.67028321885942
"42063962100","Census Tract 9621",9.39024476607238
